acc                                                         
time,z_velocity @ 15934119,z_velocity @ 15935261,z_velocity @ 15937105,z_velocity @ 15939050,
    3.3528999329e+01,   -5.5618071556e-01,   -6.5419447422e-01,    2.5748982430e+00,    2.3807868958e+00,
    3.3532001495e+01,    1.5676555037e-01,    9.3357399106e-02,    3.3394935131e+00,    3.1747860909e+00,
    3.3534000397e+01,    6.6528093815e-01,    6.2420028448e-01,    3.7286159992e+00,    3.5881664753e+00,
    3.3536998749e+01,    1.4704281092e+00,    1.4439076185e+00,    4.2846145630e+00,    4.1633892059e+00,
    3.3539001465e+01,    2.0328974724e+00,    1.9974272251e+00,    4.7221484184e+00,    4.5929117203e+00,
    3.3541999817e+01,    2.8826267719e+00,    2.8102550507e+00,    5.4693956375e+00,    5.3010926247e+00,
    3.3543998718e+01,    3.4351787567e+00,    3.3318219185e+00,    5.9932022095e+00,    5.7911429405e+00,
    3.3547000885e+01,    4.2487077713e+00,    4.1064739227e+00,    6.8340167999e+00,    6.5868539810e+00,
    3.3548999786e+01,    4.7706518173e+00,    4.6170587540e+00,    7.3863859177e+00,    7.1239395142e+00,
    3.3551998138e+01,    5.4848012924e+00,    5.3443589211e+00,    8.1093254089e+00,    7.8569717407e+00,
    3.3554000854e+01,    5.8961644173e+00,    5.7836289406e+00,    8.4897899628e+00,    8.2656364441e+00,
    3.3556999207e+01,    6.4275159836e+00,    6.3733015060e+00,    8.9921188354e+00,    8.8267211914e+00,
    3.3558998108e+01,    6.7407221794e+00,    6.7281918526e+00,    9.3287410736e+00,    9.2035799026e+00,
    3.3562000275e+01,    7.1614394188e+00,    7.2051773071e+00,    9.7783880234e+00,    9.7069597244e+00,
    3.3563999176e+01,    7.4246139526e+00,    7.4964537621e+00,    9.9973850250e+00,    9.9543275833e+00,
    3.3567001343e+01,    7.8699855804e+00,    7.9627146721e+00,    1.0273404121e+01,    1.0254673958e+01,
    3.3569000244e+01,    8.2364454269e+00,    8.3285856247e+00,    1.0477047920e+01,    1.0461441994e+01,
    3.3571998596e+01,    8.8601207733e+00,    8.9407529831e+00,    1.0730839729e+01,    1.0714474678e+01,
    3.3574001312e+01,    9.2643995285e+00,    9.3410577774e+00,    1.0742040634e+01,    1.0735606194e+01,
    3.3576999664e+01,    9.7446374893e+00,    9.8327274323e+00,    1.0465944290e+01,    1.0500755310e+01,
    3.3578998566e+01,    9.9221916199e+00,    1.0029796600e+01,    1.0154521942e+01,    1.0229854584e+01,
    3.3582000732e+01,    9.8794279099e+00,    1.0030505180e+01,    9.5211553574e+00,    9.6681041718e+00,
    3.3583999634e+01,    9.5909137726e+00,    9.7791929245e+00,    8.8756008148e+00,    9.0781431198e+00,
    3.3587001801e+01,    8.7828283310e+00,    9.0296316147e+00,    7.5612807274e+00,    7.8487253189e+00,
    3.3589000702e+01,    8.0600805283e+00,    8.3399868011e+00,    6.5595655441e+00,    6.8940973282e+00,
    3.3591999054e+01,    6.8389267921e+00,    7.1533575058e+00,    5.0083556175e+00,    5.3912754059e+00,
    3.3594001770e+01,    6.0005464554e+00,    6.3280034065e+00,    3.9586822987e+00,    4.3607897758e+00,
    3.3597000122e+01,    4.7517628670e+00,    5.0858201981e+00,    2.3325567245e+00,    2.7496962547e+00,
    3.3598999023e+01,    3.9335615635e+00,    4.2633314133e+00,    1.2658090591e+00,    1.6830552816e+00,
    3.3602001190e+01,    2.7575314045e+00,    3.0671687126e+00,   -1.2712311745e-01,    2.7059480548e-01,
    3.3604000092e+01,    2.0339663029e+00,    2.3216319084e+00,   -8.1860804558e-01,   -4.4841983914e-01,
    3.3606998444e+01,    1.0628408194e+00,    1.3136131763e+00,   -1.5494955778e+00,   -1.2294273376e+00,
    3.3609001160e+01,    4.9054443836e-01,    7.2201627493e-01,   -1.9653666019e+00,   -1.6711156368e+00,
    3.3611999512e+01,   -2.3340645432e-01,   -1.6591170803e-02,   -2.5768120289e+00,   -2.2992591858e+00,
    3.3613998413e+01,   -6.1044663191e-01,   -3.9542719722e-01,   -2.9458701611e+00,   -2.6674149036e+00,
    3.3617000580e+01,   -1.0380989313e+00,   -8.2053542137e-01,   -3.4468944073e+00,   -3.1570806503e+00,
    3.3618999481e+01,   -1.2804200649e+00,   -1.0621480942e+00,   -3.8169493675e+00,   -3.5166087151e+00,
    3.3622001648e+01,   -1.6420269012e+00,   -1.4327555895e+00,   -4.4272747040e+00,   -4.1179356575e+00,
    3.3624000549e+01,   -1.8762021065e+00,   -1.6843229532e+00,   -4.7538533211e+00,   -4.4524846077e+00,
    3.3626998901e+01,   -2.1744880676e+00,   -2.0265882015e+00,   -4.9380912781e+00,   -4.6767339706e+00,
    3.3629001617e+01,   -2.3319489956e+00,   -2.2202749252e+00,   -4.8731884956e+00,   -4.6514716148e+00,
    3.3631999969e+01,   -2.5597779751e+00,   -2.4993588924e+00,   -4.7261171341e+00,   -4.5626516342e+00,
    3.3633998871e+01,   -2.7581617832e+00,   -2.7220025063e+00,   -4.7665586472e+00,   -4.6284475327e+00,
    3.3637001038e+01,   -3.1875300407e+00,   -3.1668269634e+00,   -5.1457037926e+00,   -5.0178503990e+00,
    3.3638999939e+01,   -3.5729336739e+00,   -3.5519990921e+00,   -5.5422635078e+00,   -5.4098496437e+00,
    3.3641998291e+01,   -4.2698435783e+00,   -4.2450675964e+00,   -6.1767716408e+00,   -6.0395774841e+00,
    3.3644001007e+01,   -4.7636389732e+00,   -4.7406401634e+00,   -6.5310664177e+00,   -6.4010848999e+00,
    3.3646999359e+01,   -5.4168410301e+00,   -5.4089088440e+00,   -6.8308720589e+00,   -6.7336840630e+00,
    3.3648998260e+01,   -5.7343525887e+00,   -5.7432293892e+00,   -6.8755569458e+00,   -6.8108115196e+00,
    3.3652000427e+01,   -6.0319571495e+00,   -6.0654659271e+00,   -6.8822102547e+00,   -6.8626933098e+00,
    3.3653999329e+01,   -6.1456232071e+00,   -6.1887221336e+00,   -6.9428863525e+00,   -6.9410061836e+00,
    3.3657001495e+01,   -6.2726411819e+00,   -6.3183751106e+00,   -7.1236734390e+00,   -7.1289033890e+00,
    3.3659000397e+01,   -6.3699884415e+00,   -6.4161391258e+00,   -7.2042374611e+00,   -7.2125349045e+00,
    3.3661998749e+01,   -6.5810112953e+00,   -6.6384820938e+00,   -7.1158185005e+00,   -7.1461887360e+00,
    3.3664001465e+01,   -6.7593541145e+00,   -6.8379259109e+00,   -6.8325119019e+00,   -6.8992571831e+00,
    3.3666999817e+01,   -6.9750356674e+00,   -7.1111435890e+00,   -5.9004831314e+00,   -6.0643353462e+00,
    3.3668998718e+01,   -6.9717721939e+00,   -7.1606636047e+00,   -4.8763656616e+00,   -5.1302075386e+00,
    3.3672000885e+01,   -6.6108150482e+00,   -6.8798103333e+00,   -3.0180616379e+00,   -3.4094650745e+00,
    3.3673999786e+01,   -6.1255664825e+00,   -6.4313235283e+00,   -1.9193505049e+00,   -2.3728420734e+00,
    3.3676998138e+01,   -5.0485816002e+00,   -5.3703784943e+00,   -7.5365692377e-01,   -1.2312893867e+00,
    3.3679000854e+01,   -4.1183071136e+00,   -4.4276595116e+00,   -2.0913718641e-01,   -6.6361421347e-01,
    3.3681999207e+01,   -2.5021882057e+00,   -2.7757563591e+00,    5.4722404480e-01,    1.5505301952e-01,
    3.3683998108e+01,   -1.3856878281e+00,   -1.6346983910e+00,    1.0637568235e+00,    7.1568852663e-01,
    3.3687000275e+01,    1.3831180334e-01,   -8.9582949877e-02,    1.8881282806e+00,    1.5855640173e+00,
    3.3688999176e+01,    9.7375226021e-01,    7.4185734987e-01,    2.5531969070e+00,    2.2534403801e+00,
    3.3692001343e+01,    1.8931778669e+00,    1.6268491745e+00,    3.7650141716e+00,    3.4219298363e+00,
    3.3694000244e+01,    2.2517688274e+00,    1.9524484873e+00,    4.5445957184e+00,    4.1545786858e+00,
    3.3696998596e+01,    2.4159486294e+00,    2.0713479519e+00,    5.3619003296e+00,    4.9043960571e+00,
    3.3699001312e+01,    2.3195688725e+00,    1.9539909363e+00,    5.6134452820e+00,    5.1222467422e+00,
    3.3701999664e+01,    2.0145304203e+00,    1.6358704567e+00,    5.6100840569e+00,    5.0919032097e+00,
    3.3703998566e+01,    1.8214857578e+00,    1.4465502501e+00,    5.4264864922e+00,    4.9076085091e+00,
    3.3707000732e+01,    1.7354701757e+00,    1.3827531338e+00,    4.9696946144e+00,    4.4781827927e+00,
    3.3708999634e+01,    1.8530131578e+00,    1.5294215679e+00,    4.4533858299e+00,    4.0087304115e+00,
    3.3712001801e+01,    2.2380702496e+00,    1.9831887484e+00,    3.3050000668e+00,    2.9801959991e+00,
    3.3714000702e+01,    2.5613992214e+00,    2.3656451702e+00,    2.4234561920e+00,    2.2016716003e+00,
    3.3716999054e+01,    2.9858746529e+00,    2.8851034641e+00,    1.2937766314e+00,    1.2283740044e+00,
    3.3719001770e+01,    3.1178097725e+00,    3.0756661892e+00,    8.2077115774e-01,    8.4188854694e-01,
    3.3722000122e+01,    2.9326875210e+00,    2.9603331089e+00,    5.7571965456e-01,    6.7996728420e-01,
    3.3723999023e+01,    2.4903352261e+00,    2.5496690273e+00,    5.8293020725e-01,    7.1048671007e-01,
    3.3727001190e+01,    1.4076200724e+00,    1.4911046028e+00,    6.0640984774e-01,    7.2806429863e-01,
    3.3729000092e+01,    5.2319777012e-01,    6.1130988598e-01,    4.8661693931e-01,    5.8918559551e-01,
    3.3731998444e+01,   -7.9770845175e-01,   -7.0510089397e-01,   -2.0150028169e-01,   -1.1660796404e-01,
    3.3734001160e+01,   -1.5220108032e+00,   -1.4225548506e+00,   -1.0535886288e+00,   -9.6029454470e-01,
    3.3736999512e+01,   -2.1608099937e+00,   -2.0524752140e+00,   -2.5694441795e+00,   -2.4451143742e+00,
    3.3738998413e+01,   -2.2382721901e+00,   -2.1324355602e+00,   -3.4327557087e+00,   -3.2912521362e+00,
    3.3742000580e+01,   -1.9996767044e+00,   -1.9128189087e+00,   -4.3173270226e+00,   -4.1667814255e+00,
    3.3743999481e+01,   -1.7644159794e+00,   -1.6971974373e+00,   -4.6402745247e+00,   -4.4946422577e+00,
    3.3747001648e+01,   -1.4573013783e+00,   -1.4229773283e+00,   -4.6138939857e+00,   -4.4929895401e+00,
    3.3749000549e+01,   -1.3047490120e+00,   -1.2882372141e+00,   -4.2084116936e+00,   -4.1120753288e+00,
    3.3751998901e+01,   -1.1706734896e+00,   -1.1580250263e+00,   -3.2834661007e+00,   -3.2118890285e+00,
    3.3754001617e+01,   -1.1532279253e+00,   -1.1213687658e+00,   -2.7475092411e+00,   -2.6685991287e+00,
    3.3756999969e+01,   -1.2021996975e+00,   -1.1169248819e+00,   -2.3722321987e+00,   -2.2449491024e+00,
    3.3758998871e+01,   -1.2554715872e+00,   -1.1328275204e+00,   -2.3935589790e+00,   -2.2249302864e+00,
    3.3762001038e+01,   -1.3676769733e+00,   -1.2120654583e+00,   -2.7345860004e+00,   -2.5210304260e+00,
    3.3763999939e+01,   -1.4954323769e+00,   -1.3436509371e+00,   -3.0859506130e+00,   -2.8680846691e+00,
    3.3766998291e+01,   -1.7611380816e+00,   -1.6591916084e+00,   -3.5454702377e+00,   -3.3725848198e+00,
    3.3769001007e+01,   -1.9409488440e+00,   -1.8944616318e+00,   -3.6994516850e+00,   -3.5846295357e+00,
    3.3771999359e+01,   -2.1428992748e+00,   -2.1847169399e+00,   -3.7210724354e+00,   -3.7012405396e+00,
    3.3773998260e+01,   -2.2013027668e+00,   -2.2872807980e+00,   -3.6272661686e+00,   -3.6546041965e+00,
    3.3777000427e+01,   -2.1718623638e+00,   -2.2798442841e+00,   -3.3329420090e+00,   -3.3840875626e+00,
    3.3778999329e+01,   -2.1144456863e+00,   -2.1997621059e+00,   -3.1021404266e+00,   -3.1296260357e+00,
    3.3782001495e+01,   -2.0830008984e+00,   -2.0781142712e+00,   -2.9227073193e+00,   -2.8531868458e+00,
    3.3784000397e+01,   -2.1437151432e+00,   -2.0529389381e+00,   -2.9871516228e+00,   -2.8242931366e+00,
    3.3786998749e+01,   -2.3362116814e+00,   -2.1143763065e+00,   -3.2436299324e+00,   -2.9410772324e+00,
    3.3789001465e+01,   -2.5039815903e+00,   -2.2167980671e+00,   -3.3530836105e+00,   -2.9878087044e+00,
    3.3791999817e+01,   -2.7999248505e+00,   -2.4746499062e+00,   -3.2316741943e+00,   -2.8516983986e+00,
    3.3793998718e+01,   -3.0193963051e+00,   -2.7131214142e+00,   -2.9403829575e+00,   -2.6072232723e+00,
    3.3797000885e+01,   -3.2849440575e+00,   -3.0631387234e+00,   -2.1961364746e+00,   -2.0005090237e+00,
    3.3798999786e+01,   -3.3195641041e+00,   -3.1752264500e+00,   -1.5211780071e+00,   -1.4394240379e+00,
    3.3801998138e+01,   -3.0016191006e+00,   -2.9673702717e+00,   -3.7099698186e-01,   -4.4208791852e-01,
    3.3804000854e+01,   -2.4808089733e+00,   -2.4946911335e+00,    3.8079652190e-01,    2.4824617803e-01,
    3.3806999207e+01,   -1.2476714849e+00,   -1.2767672539e+00,    1.3774031401e+00,    1.2363628149e+00,
    3.3808998108e+01,   -2.0247320831e-01,   -2.0393285155e-01,    1.9349157810e+00,    1.8410753012e+00,
    3.3812000275e+01,    1.4891561270e+00,    1.5644230843e+00,    2.7155008316e+00,    2.7366325855e+00,
    3.3813999176e+01,    2.5492780209e+00,    2.6786868572e+00,    3.2890126705e+00,    3.3855085373e+00,
    3.3817001343e+01,    3.8296287060e+00,    4.0110116005e+00,    4.3028192520e+00,    4.4645357132e+00,
    3.3819000244e+01,    4.4132747650e+00,    4.5987277031e+00,    5.0285010338e+00,    5.1898999214e+00,
    3.3821998596e+01,    4.9414191246e+00,    5.0825753212e+00,    6.1561651230e+00,    6.2499394417e+00,
    3.3824001312e+01,    5.1318140030e+00,    5.2161998749e+00,    6.8806748390e+00,    6.8959407806e+00,
    3.3826999664e+01,    5.2643556595e+00,    5.2464208603e+00,    7.6884684563e+00,    7.5736637115e+00,
    3.3828998566e+01,    5.2520918846e+00,    5.1704931259e+00,    7.8481602669e+00,    7.6632442474e+00,
    3.3832000732e+01,    5.0652503967e+00,    4.9140701294e+00,    7.4096112251e+00,    7.1685833931e+00,
    3.3833999634e+01,    4.8634481430e+00,    4.6878280640e+00,    6.7907299995e+00,    6.5459389687e+00,
    3.3837001801e+01,    4.5580134392e+00,    4.3819861412e+00,    5.6414165497e+00,    5.4369082451e+00,
    3.3839000702e+01,    4.4114432335e+00,    4.2608208656e+00,    4.7942194939e+00,    4.6470317841e+00,
    3.3841999054e+01,    4.3052697182e+00,    4.2236385345e+00,    3.5321164131e+00,    3.5030014515e+00,
    3.3844001770e+01,    4.2664127350e+00,    4.2401351929e+00,    2.8059549332e+00,    2.8591895103e+00,
    3.3847000122e+01,    4.0623126030e+00,    4.1136455536e+00,    1.9332115650e+00,    2.0873434544e+00,
    3.3848999023e+01,    3.6696243286e+00,    3.7612366676e+00,    1.3778306246e+00,    1.5758833885e+00,
    3.3852001190e+01,    2.5330321789e+00,    2.6604530811e+00,    3.1260257959e-01,    5.4027402401e-01,
    3.3854000092e+01,    1.4504879713e+00,    1.5832029581e+00,   -5.9030401707e-01,   -3.6592680216e-01,
    3.3856998444e+01,   -3.9599275589e-01,   -2.7862310410e-01,   -2.1686317921e+00,   -1.9723924398e+00,
    3.3859001160e+01,   -1.5745565891e+00,   -1.4753205776e+00,   -3.3178119659e+00,   -3.1433339119e+00,
    3.3861999512e+01,   -2.9878449440e+00,   -2.9163148403e+00,   -5.0421500206e+00,   -4.8895311356e+00,
    3.3863998413e+01,   -3.5860555172e+00,   -3.5322704315e+00,   -5.9911017418e+00,   -5.8487792015e+00,
    3.3867000580e+01,   -3.9579396248e+00,   -3.9302687645e+00,   -6.8366708755e+00,   -6.7136507034e+00,
    3.3868999481e+01,   -3.9249837399e+00,   -3.9129593372e+00,   -6.9978590012e+00,   -6.8911919594e+00,
    3.3872001648e+01,   -3.6506881714e+00,   -3.6576850414e+00,   -6.8337144852e+00,   -6.7526130676e+00,
    3.3874000549e+01,   -3.4233779907e+00,   -3.4425456524e+00,   -6.5405373573e+00,   -6.4792799950e+00,
    3.3876998901e+01,   -3.1585297585e+00,   -3.1994223595e+00,   -5.9911699295e+00,   -5.9661488533e+00,
    3.3879001617e+01,   -3.1096117496e+00,   -3.1694052219e+00,   -5.6800255775e+00,   -5.6832804680e+00,
    3.3881999969e+01,   -3.2874884605e+00,   -3.3883228302e+00,   -5.4005732536e+00,   -5.4571118355e+00,
    3.3883998871e+01,   -3.5434181690e+00,   -3.6851708889e+00,   -5.2727737427e+00,   -5.3793888092e+00,
    3.3887001038e+01,   -3.9783601761e+00,   -4.2046179771e+00,   -4.9707217216e+00,   -5.1807379723e+00,
    3.3888999939e+01,   -4.1863951683e+00,   -4.4785394669e+00,   -4.6044297218e+00,   -4.8965587616e+00,
    3.3891998291e+01,   -4.2009177208e+00,   -4.5856947899e+00,   -3.7623033524e+00,   -4.1731467247e+00,
    3.3894001007e+01,   -3.9464764595e+00,   -4.3762454987e+00,   -3.0401530266e+00,   -3.5108847618e+00,
    3.3896999359e+01,   -3.2337825298e+00,   -3.6863610744e+00,   -1.9840712547e+00,   -2.4872970581e+00,
    3.3898998260e+01,   -2.6675629616e+00,   -3.0989503860e+00,   -1.4934859276e+00,   -1.9699285030e+00,
    3.3902000427e+01,   -1.9383386374e+00,   -2.2884242535e+00,   -1.2153022289e+00,   -1.5873336792e+00,
    3.3903999329e+01,   -1.6412423849e+00,   -1.9175924063e+00,   -1.2597570419e+00,   -1.5399633646e+00,
    3.3907001495e+01,   -1.5214359760e+00,   -1.6896162033e+00,   -1.3749493361e+00,   -1.5303274393e+00,
    3.3909000397e+01,   -1.6260877848e+00,   -1.7379245758e+00,   -1.3564006090e+00,   -1.4561241865e+00,
    3.3911998749e+01,   -1.9758207798e+00,   -2.0397021770e+00,   -1.0940248966e+00,   -1.1663320065e+00,
    3.3914001465e+01,   -2.2752947807e+00,   -2.3370285034e+00,   -6.6812533140e-01,   -7.6672345400e-01,
    3.3916999817e+01,   -2.7491598129e+00,   -2.8446536064e+00,    2.6548239589e-01,    7.4887298048e-02,
    3.3918998718e+01,   -3.0539705753e+00,   -3.1798286438e+00,    8.6141902208e-01,    6.0181605816e-01,
    3.3922000885e+01,   -3.3735177517e+00,   -3.5278549194e+00,    1.5004862547e+00,    1.1688235998e+00,
    3.3923999786e+01,   -3.3730299473e+00,   -3.5231497288e+00,    1.7787823677e+00,    1.4358662367e+00,
    3.3926998138e+01,   -2.8853297234e+00,   -2.9860405922e+00,    2.1244802475e+00,    1.8288989067e+00,
    3.3929000854e+01,   -2.1869366169e+00,   -2.2287538052e+00,    2.4228346348e+00,    2.1963782310e+00,
    3.3931999207e+01,   -6.6529446840e-01,   -5.8992451429e-01,    2.9962880611e+00,    2.9164671898e+00,
    3.3933998108e+01,    5.6897342205e-01,    7.2889697552e-01,    3.5312693119e+00,    3.5591495037e+00,
    3.3937000275e+01,    2.5382761955e+00,    2.8057768345e+00,    4.7052059174e+00,    4.8676638603e+00,
    3.3938999176e+01,    3.7718577385e+00,    4.0842146873e+00,    5.7193784714e+00,    5.9345679283e+00,
    3.3942001343e+01,    5.2380061150e+00,    5.5683698654e+00,    7.3217082024e+00,    7.5522542000e+00,
    3.3944000244e+01,    5.8498415947e+00,    6.1606311798e+00,    8.2618169785e+00,    8.4641847610e+00,
    3.3946998596e+01,    6.2027697563e+00,    6.4434380531e+00,    9.2899923325e+00,    9.4046211243e+00,
    3.3949001312e+01,    6.1161298752e+00,    6.2908129692e+00,    9.6203374863e+00,    9.6591520309e+00,
    3.3951999664e+01,    5.6847891808e+00,    5.7535204887e+00,    9.4464530945e+00,    9.3779926300e+00,
    3.3953998566e+01,    5.3527841568e+00,    5.3623189926e+00,    8.8511552811e+00,    8.7378301620e+00,
    3.3957000732e+01,    5.0644364357e+00,    5.0247545242e+00,    7.4020104408e+00,    7.2867450714e+00,
    3.3958999634e+01,    5.1377043724e+00,    5.0980143547e+00,    6.3001832962e+00,    6.2289919853e+00,
    3.3962001801e+01,    5.6170468330e+00,    5.6227846146e+00,    4.8726930618e+00,    4.9154739380e+00,
    3.3964000702e+01,    5.9918189049e+00,    6.0484590530e+00,    4.1944284439e+00,    4.3252806664e+00,
    3.3966999054e+01,    6.1848230362e+00,    6.3258619308e+00,    3.5171689987e+00,    3.7646193504e+00,
    3.3969001770e+01,    5.8431272507e+00,    6.0337390900e+00,    3.1089468002e+00,    3.4117848873e+00,
    3.3972000122e+01,    4.5056591034e+00,    4.7504229546e+00,    2.1637532711e+00,    2.5166444778e+00,
    3.3973999023e+01,    3.1817851067e+00,    3.4479222298e+00,    1.1888370514e+00,    1.5591796637e+00,
    3.3977001190e+01,    1.0196701288e+00,    1.2977854013e+00,   -6.6872936487e-01,   -2.8606724739e-01,
    3.3979000092e+01,   -2.0457997918e-01,    7.0808202028e-02,   -1.9848506451e+00,   -1.5979839563e+00,
    3.3981998444e+01,   -1.3277720213e+00,   -1.0696953535e+00,   -3.7742652893e+00,   -3.3835153580e+00,
    3.3984001160e+01,   -1.5540107489e+00,   -1.3161504269e+00,   -4.6920742989e+00,   -4.3035879135e+00,
    3.3986999512e+01,   -1.3567196131e+00,   -1.1577588320e+00,   -5.5594825745e+00,   -5.1860656738e+00,
    3.3988998413e+01,   -1.1161228418e+00,   -9.4320452213e-01,   -5.8584756851e+00,   -5.5011315346e+00,
    3.3992000580e+01,   -9.4350892305e-01,   -7.9627770185e-01,   -6.0981879234e+00,   -5.7614250183e+00,
    3.3993999481e+01,   -1.0344417095e+00,   -8.8635200262e-01,   -6.2335724831e+00,   -5.8969755173e+00,
    3.3997001648e+01,   -1.4060046673e+00,   -1.2230948210e+00,   -6.4632692337e+00,   -6.0965175629e+00,
    3.3999000549e+01,   -1.6990274191e+00,   -1.4772623777e+00,   -6.5723047256e+00,   -6.1721324921e+00,
    3.4001998901e+01,   -2.0681304932e+00,   -1.7884194851e+00,   -6.6323671341e+00,   -6.1852812767e+00,
    3.4004001617e+01,   -2.2432320118e+00,   -1.9430276155e+00,   -6.5977153778e+00,   -6.1397838593e+00,
    3.4006999969e+01,   -2.4224562645e+00,   -2.1464996338e+00,   -6.3697943687e+00,   -5.9575662613e+00,
    3.4008998871e+01,   -2.5231816769e+00,   -2.3063695431e+00,   -6.1013712883e+00,   -5.7677888870e+00,
    3.4012001038e+01,   -2.6841650009e+00,   -2.6094610691e+00,   -5.5880575180e+00,   -5.4303288460e+00,
    3.4013999939e+01,   -2.7894003391e+00,   -2.8295805454e+00,   -5.1940207481e+00,   -5.1741476059e+00,
    3.4016998291e+01,   -2.9060907364e+00,   -3.1130771637e+00,   -4.6016211510e+00,   -4.7774963379e+00,
    3.4019001007e+01,   -2.9320328236e+00,   -3.2266473770e+00,   -4.2663640976e+00,   -4.5416841507e+00,
    3.4021999359e+01,   -2.8568606377e+00,   -3.2266435623e+00,   -3.8672425747e+00,   -4.2227139473e+00,
    3.4023998260e+01,   -2.7157015800e+00,   -3.0959100723e+00,   -3.6067445278e+00,   -3.9703502655e+00,
    3.4027000427e+01,   -2.3785040379e+00,   -2.7267959118e+00,   -3.0670795441e+00,   -3.3957688808e+00,
    3.4028999329e+01,   -2.1077239513e+00,   -2.4167566299e+00,   -2.5251178741e+00,   -2.8187720776e+00,
    3.4032001495e+01,   -1.7576723099e+00,   -2.0066998005e+00,   -1.4573402405e+00,   -1.7119430304e+00,
    3.4034000397e+01,   -1.6402122974e+00,   -1.8625146151e+00,   -6.3110738993e-01,   -8.8365751505e-01,
    3.4036998749e+01,   -1.6758359671e+00,   -1.8934855461e+00,    7.0864272118e-01,    4.0926584601e-01,
    3.4039001465e+01,   -1.7926332951e+00,   -2.0313639641e+00,    1.6073617935e+00,    1.2474850416e+00,
    3.4041999817e+01,   -1.9225984812e+00,   -2.2115519047e+00,    2.7487466335e+00,    2.2879166603e+00,
    3.4043998718e+01,   -1.8136334419e+00,   -2.1322996616e+00,    3.3331036568e+00,    2.8221945763e+00,
    3.4047000885e+01,   -1.1229635477e+00,   -1.4557189941e+00,    4.0905766487e+00,    3.5584077835e+00,
    3.4048999786e+01,   -2.8138932586e-01,   -5.9491509199e-01,    4.6139211655e+00,    4.1094570160e+00,
    3.4051998138e+01,    1.3494411707e+00,    1.1029875278e+00,    5.5209913254e+00,    5.1063475609e+00,
    3.4054000854e+01,    2.4325196743e+00,    2.2468562126e+00,    6.1519494057e+00,    5.8138632774e+00,
    3.4056999207e+01,    3.5979688168e+00,    3.5084879398e+00,    6.9327645302e+00,    6.7076067924e+00,
    3.4058998108e+01,    3.8855965137e+00,    3.8533372879e+00,    7.2041068077e+00,    7.0411167145e+00,
    3.4062000275e+01,    3.5729568005e+00,    3.6065661907e+00,    7.0996060371e+00,    7.0033569336e+00,
    3.4063999176e+01,    3.0240519047e+00,    3.0878341198e+00,    6.6945371628e+00,    6.6283135414e+00,
    3.4067001343e+01,    2.0931322575e+00,    2.1831195354e+00,    5.7707009315e+00,    5.7341275215e+00,
    3.4069000244e+01,    1.6377153397e+00,    1.7339178324e+00,    5.1040024757e+00,    5.0801115036e+00,
    3.4071998596e+01,    1.4019149542e+00,    1.4934543371e+00,    4.2267651558e+00,    4.2149224281e+00,
    3.4074001312e+01,    1.5058141947e+00,    1.5871040821e+00,    3.7806243896e+00,    3.7726716995e+00,
    3.4076999664e+01,    1.7970019579e+00,    1.8608196974e+00,    3.2812061310e+00,    3.2775735855e+00,
    3.4078998566e+01,    1.9076138735e+00,    1.9640868902e+00,    2.9927387238e+00,    2.9948601723e+00,
    3.4082000732e+01,    1.8089249134e+00,    1.8647975922e+00,    2.5673909187e+00,    2.5846323967e+00,
    3.4083999634e+01,    1.5830953121e+00,    1.6442124844e+00,    2.2689085007e+00,    2.2999298573e+00,
    3.4087001801e+01,    1.1509275436e+00,    1.2237428427e+00,    1.7917697430e+00,    1.8472552299e+00,
    3.4089000702e+01,    9.0627932549e-01,    9.8635667562e-01,    1.4498441219e+00,    1.5232528448e+00,
    3.4091999054e+01,    7.5491499901e-01,    8.3599990606e-01,    9.8430031538e-01,    1.0777071714e+00,
    3.4094001770e+01,    8.3086824417e-01,    9.0185731649e-01,    7.6159155369e-01,    8.5801070929e-01,
    3.4097000122e+01,    1.1334406137e+00,    1.1753568649e+00,    5.3756570816e-01,    6.2407380342e-01,
    3.4098999023e+01,    1.3767061234e+00,    1.3954746723e+00,    4.1106674075e-01,    4.8688432574e-01,
    3.4102001190e+01,    1.6873611212e+00,    1.6759368181e+00,    2.2179590166e-01,    2.8464651108e-01,
    3.4104000092e+01,    1.8281373978e+00,    1.8030294180e+00,    1.5249364078e-01,    2.0954205096e-01,
    3.4106998444e+01,    1.8958224058e+00,    1.8653535843e+00,    1.1932838708e-01,    1.7669309676e-01,
    3.4109001160e+01,    1.8211034536e+00,    1.8015711308e+00,    1.7534215003e-02,    8.9199133217e-02,
    3.4111999512e+01,    1.5533497334e+00,    1.5731726885e+00,   -3.6300054193e-01,   -2.4434842169e-01,
    3.4113998413e+01,    1.3291915655e+00,    1.3847498894e+00,   -6.8160331249e-01,   -5.2320623398e-01,
    3.4117000580e+01,    9.8999476433e-01,    1.1011195183e+00,   -1.1605522633e+00,   -9.4545257092e-01,
    3.4118999481e+01,    7.4447989464e-01,    8.8933628798e-01,   -1.5421515703e+00,   -1.2942053080e+00,
    3.4122001648e+01,    2.9330345988e-01,    4.7558295727e-01,   -2.2635986805e+00,   -1.9806730747e+00,
    3.4124000549e+01,   -6.1597816646e-02,    1.3120569289e-01,   -2.7447278500e+00,   -2.4563357830e+00,
    3.4126998901e+01,   -6.3465249538e-01,   -4.5135304332e-01,   -3.2608003616e+00,   -2.9986927509e+00,
