acc                                                         
time,z_acceleration @ 15934119,z_acceleration @ 15935261,z_acceleration @ 15937105,z_acceleration @ 15939050,
    2.4400000274e-01,   -7.1874780273e+02,   -8.3705108643e+02,    5.1272448730e+02,    3.2344473267e+02,
    2.4699999392e-01,   -6.6179516602e+02,   -8.6343078613e+02,    7.7600750732e+02,    4.9411801147e+02,
    2.4899999797e-01,   -1.6643669128e+02,   -3.6588485718e+02,    7.7453936768e+02,    5.1422460938e+02,
    2.5200000405e-01,    5.4140637207e+02,    4.2850982666e+02,    4.1725067139e+02,    2.8759014893e+02,
    2.5400000811e-01,    1.1331849365e+03,    1.1480129395e+03,   -1.8102896118e+02,   -1.3118769836e+02,
    2.5699999928e-01,    1.3466643066e+03,    1.4896275635e+03,   -8.6274603271e+02,   -6.4188049316e+02,
    2.5900000334e-01,    1.1547031250e+03,    1.3877698975e+03,   -1.3687764893e+03,   -1.0367371826e+03,
    2.6199999452e-01,    6.3837670898e+02,    8.9080987549e+02,   -1.3909074707e+03,   -1.0514188232e+03,
    2.6399999857e-01,    1.7355663300e+01,    2.2123902893e+02,   -8.9762481689e+02,   -6.4550933838e+02,
    2.6699998975e-01,   -5.2265185547e+02,   -4.2780828857e+02,   -9.6937217712e+00,    7.9017448425e+01,
    2.6899999380e-01,   -8.9957739258e+02,   -9.4134667969e+02,    9.2281329346e+02,    8.2342419434e+02,
    2.7200001478e-01,   -1.0749476318e+03,   -1.2459121094e+03,    1.5041766357e+03,    1.2456088867e+03,
    2.7399998903e-01,   -1.1039001465e+03,   -1.3674337158e+03,    1.5584934082e+03,    1.2049454346e+03,
    2.7700001001e-01,   -9.6694134521e+02,   -1.2592509766e+03,    1.0553930664e+03,    7.0038452148e+02,
    2.7900001407e-01,   -6.6340081787e+02,   -9.2450616455e+02,    2.7823120117e+02,   -7.9188555479e-01,
    2.8200000525e-01,   -1.8649000549e+02,   -3.6160073853e+02,   -4.9827899170e+02,   -6.4100817871e+02,
    2.8400000930e-01,    4.0640240479e+02,    3.4210845947e+02,   -9.9822058105e+02,   -9.8838885498e+02,
    2.8700000048e-01,    1.0052697144e+03,    1.0461584473e+03,   -9.2815411377e+02,   -7.9633868408e+02,
    2.8900000453e-01,    1.5003201904e+03,    1.6187731934e+03,   -3.0294607544e+02,   -1.0466813660e+02,
    2.9199999571e-01,    1.7266206055e+03,    1.8841164551e+03,    6.4818463135e+02,    8.5021057129e+02,
    2.9399999976e-01,    1.6549632568e+03,    1.8249809570e+03,    1.4658944092e+03,    1.6391916504e+03,
    2.9699999094e-01,    1.3154289551e+03,    1.4773758545e+03,    1.7961770020e+03,    1.9299897461e+03,
