acc                                                         
time,z_acceleration @ 7661001,z_acceleration @ 7661002,z_acceleration @ 7661003,z_acceleration @ 7661004,
    2.2699999809e-01,    1.8651193848e+03,    1.8848304443e+03,    5.2227111816e+02,    4.5152926636e+02,
    2.2900000215e-01,    4.9373141479e+02,    4.4937261963e+02,    1.9577915039e+03,    2.0384556885e+03,
    2.3199999332e-01,   -5.2728369141e+02,   -6.3418194580e+02,    2.8234965820e+03,    3.0355324707e+03,
    2.3399999738e-01,   -1.0464221191e+03,   -1.1988132324e+03,    2.7145097656e+03,    3.0042768555e+03,
    2.3700000346e-01,   -1.1123884277e+03,   -1.2723262939e+03,    1.5325953369e+03,    1.8151848145e+03,
    2.3899999261e-01,   -9.5236431885e+02,   -1.0801113281e+03,   -1.8272758484e+02,    1.9901855469e+01,
    2.4199999869e-01,   -5.5638635254e+02,   -6.2018133545e+02,   -1.7258814697e+03,   -1.6528631592e+03,
    2.4400000274e-01,    6.6596969604e+01,    7.2206359863e+01,   -2.5154335938e+03,   -2.5731284180e+03,
    2.4699999392e-01,    6.5435327148e+02,    7.1737463379e+02,   -2.1534365234e+03,   -2.3039753418e+03,
    2.4899999797e-01,    8.7983599854e+02,    9.8000140381e+02,   -8.8135821533e+02,   -1.0707286377e+03,
    2.5200000405e-01,    5.9771307373e+02,    7.0539434814e+02,    8.2025335693e+02,    6.5578564453e+02,
    2.5400000811e-01,   -4.9683601379e+01,    3.8987873077e+01,    2.2646459961e+03,    2.1687949219e+03,
    2.5699999928e-01,   -8.8235504150e+02,   -8.3806591797e+02,    2.8925881348e+03,    2.8920473633e+03,
    2.5900000334e-01,   -1.5518878174e+03,   -1.5676253662e+03,    2.6122592773e+03,    2.7082690430e+03,
    2.6199999452e-01,   -1.6573131104e+03,   -1.7407895508e+03,    1.5015668945e+03,    1.6744704590e+03,
    2.6399999857e-01,   -1.1144427490e+03,   -1.2592025146e+03,    1.3041010857e+01,    2.2992988586e+02,
    2.6699998975e-01,   -4.1241695404e+01,   -2.1939865112e+02,   -1.4122810059e+03,   -1.2019361572e+03,
    2.6899999380e-01,    1.1562193604e+03,    9.8418951416e+02,   -2.4802834473e+03,   -2.3253515625e+03,
    2.7200001478e-01,    2.0075368652e+03,    1.8925402832e+03,   -2.9646391602e+03,   -2.9115666504e+03,
    2.7399998903e-01,    2.2709956055e+03,    2.2487812500e+03,   -2.9371362305e+03,   -3.0066689453e+03,
    2.7700001001e-01,    1.8657512207e+03,    1.9499368896e+03,   -2.3975981445e+03,   -2.5787290039e+03,
    2.7900001407e-01,    1.0647211914e+03,    1.2391979980e+03,   -1.4969973145e+03,   -1.7507203369e+03,
    2.8200000525e-01,    1.2131553650e+02,    3.4192532349e+02,   -3.6413439941e+02,   -6.2559240723e+02,
    2.8400000930e-01,   -6.4135668945e+02,   -4.2585156250e+02,    7.8911236572e+02,    5.7997497559e+02,
    2.8700000048e-01,   -8.2316894531e+02,   -6.7223651123e+02,    1.6334310303e+03,    1.5305019531e+03,
    2.8900000453e-01,   -3.4122036743e+02,   -2.9466241455e+02,    1.9978179932e+03,    2.0248878174e+03,
    2.9199999571e-01,    6.0842889404e+02,    5.3660766602e+02,    1.7160318604e+03,    1.8646604004e+03,
    2.9399999976e-01,    1.4878986816e+03,    1.3180319824e+03,    9.8868627930e+02,    1.2226853027e+03,
    2.9699999094e-01,    1.8711993408e+03,    1.6554497070e+03,    8.7907699585e+01,    3.4494985962e+02,
    2.9899999499e-01,    1.7227109375e+03,    1.5166702881e+03,   -6.6203863525e+02,   -4.4023379517e+02,
    3.0199998617e-01,    1.3519245605e+03,    1.2068197021e+03,   -1.0075501099e+03,   -8.7321746826e+02,
    3.0399999022e-01,    9.5801403809e+02,    9.0322467041e+02,   -9.8656646729e+02,   -9.6734179688e+02,
    3.0700001121e-01,    4.1466110229e+02,    4.6569448853e+02,   -6.7132415771e+02,   -7.7487725830e+02,
    3.0899998546e-01,   -2.5550253296e+02,   -1.0684844971e+02,   -2.7387448120e+02,   -4.8229055786e+02,
    3.1200000644e-01,   -7.9509252930e+02,   -5.8862152100e+02,    1.0399248505e+02,   -1.5818595886e+02,
    3.1400001049e-01,   -1.0398559570e+03,   -8.2815759277e+02,    4.8010607910e+02,    2.2680972290e+02,
    3.1700000167e-01,   -1.1099431152e+03,   -9.5050854492e+02,    9.5522808838e+02,    7.8160675049e+02,
    3.1900000572e-01,   -1.2860604248e+03,   -1.2127911377e+03,    1.6037189941e+03,    1.5551816406e+03,
    3.2199999690e-01,   -1.6367098389e+03,   -1.6642407227e+03,    2.2829223633e+03,    2.3776843262e+03,
    3.2400000095e-01,   -1.8860516357e+03,   -2.0094661865e+03,    2.7322460938e+03,    2.9545756836e+03,
    3.2699999213e-01,   -1.7675655518e+03,   -1.9615933838e+03,    2.5954731445e+03,    2.8935620117e+03,
    3.2899999619e-01,   -1.3137608643e+03,   -1.5402164307e+03,    1.7788958740e+03,    2.0860134277e+03,
    3.3199998736e-01,   -6.0811785889e+02,   -8.1429107666e+02,    3.4542700195e+02,    5.8168395996e+02,
    3.3399999142e-01,    2.9519915771e+02,    1.4969564819e+02,   -1.3494555664e+03,   -1.2388480225e+03,
    3.3700001240e-01,    1.1637076416e+03,    1.1114057617e+03,   -2.7845371094e+03,   -2.8286823730e+03,
    3.3899998665e-01,    1.6223529053e+03,    1.6777386475e+03,   -3.5824738770e+03,   -3.7745966797e+03,
    3.4200000763e-01,    1.3979135742e+03,    1.5538548584e+03,   -3.3878615723e+03,   -3.6830654297e+03,
    3.4400001168e-01,    7.0683062744e+02,    9.3251190186e+02,   -2.3201452637e+03,   -2.6530131836e+03,
    3.4700000286e-01,   -1.9407395935e+02,    4.5325408936e+01,   -6.1612268066e+02,   -9.0157025146e+02,
    3.4900000691e-01,   -9.8818603516e+02,   -7.9009069824e+02,    1.2353404541e+03,    1.0633778076e+03,
    3.5199999809e-01,   -1.4659484863e+03,   -1.3599744873e+03,    2.6681008301e+03,    2.6533352051e+03,
    3.5400000215e-01,   -1.6745332031e+03,   -1.6817757568e+03,    3.3771691895e+03,    3.5208803711e+03,
    3.5699999332e-01,   -1.4421070557e+03,   -1.5597147217e+03,    3.0536911621e+03,    3.3178696289e+03,
    3.5899999738e-01,   -5.9802282715e+02,   -8.0582403564e+02,    1.8828232422e+03,    2.2110014648e+03,
    3.6199998856e-01,    7.3117401123e+02,    4.7979269409e+02,    1.2432535553e+02,    4.3660699463e+02,
    3.6399999261e-01,    1.8615301514e+03,    1.6277274170e+03,   -1.7154527588e+03,   -1.4921094971e+03,
    3.6700001359e-01,    2.3846386719e+03,    2.2370915527e+03,   -3.1109572754e+03,   -3.0389628906e+03,
    3.6899998784e-01,    2.4930361328e+03,    2.4677353516e+03,   -3.8344108887e+03,   -3.9333078613e+03,
    3.7200000882e-01,    2.2609711914e+03,    2.3637612305e+03,   -3.6574938965e+03,   -3.9051813965e+03,
    3.7400001287e-01,    1.6318695068e+03,    1.8429162598e+03,   -2.7727089844e+03,   -3.1195014648e+03,
    3.7700000405e-01,    5.4845159912e+02,    8.2160705566e+02,   -1.3425270996e+03,   -1.7099456787e+03,
    3.7900000811e-01,   -7.0678753662e+02,   -4.2736151123e+02,    2.6502124023e+02,   -4.7807384491e+01,
    3.8199999928e-01,   -1.6274129639e+03,   -1.4134403076e+03,    1.6429747314e+03,    1.4600778809e+03,
    3.8400000334e-01,   -2.0201634521e+03,   -1.9218533936e+03,    2.5342570801e+03,    2.5202026367e+03,
    3.8699999452e-01,   -1.9075191650e+03,   -1.9469348145e+03,    2.6793457031e+03,    2.8323120117e+03,
    3.8899999857e-01,   -1.3758365479e+03,   -1.5411932373e+03,    2.1983596191e+03,    2.4797487793e+03,
    3.9199998975e-01,   -4.2639102173e+02,   -6.7464978027e+02,    1.2124439697e+03,    1.5486773682e+03,
    3.9399999380e-01,    6.8669580078e+02,    4.1294927979e+02,    3.5383037567e+01,    3.4855551147e+02,
    3.9700001478e-01,    1.5683824463e+03,    1.3429049072e+03,   -1.0091794434e+03,   -8.0126452637e+02,
    3.9899998903e-01,    1.9940123291e+03,    1.8699952393e+03,   -1.6706392822e+03,   -1.6143895264e+03,
    4.0200001001e-01,    1.9173460693e+03,    1.9221788330e+03,   -1.6841422119e+03,   -1.7867666016e+03,
    4.0400001407e-01,    1.6450565186e+03,    1.7667060547e+03,   -1.1520815430e+03,   -1.3799532471e+03,
    4.0700000525e-01,    1.3765632324e+03,    1.5702561035e+03,   -1.9892570496e+02,   -4.8387817383e+02,
    4.0900000930e-01,    1.1462940674e+03,    1.3603161621e+03,    9.1983380127e+02,    6.4699047852e+02,
    4.1200000048e-01,    8.7836492920e+02,    1.0559975586e+03,    2.0029202881e+03,    1.8132084961e+03,
    4.1400000453e-01,    4.8542468262e+02,    5.8921185303e+02,    2.9171210938e+03,    2.8543095703e+03,
    4.1699999571e-01,    2.6310680389e+01,    3.2082866669e+01,    3.4461105957e+03,    3.5301630859e+03,
    4.1899999976e-01,   -3.1380065918e+02,   -4.0976181030e+02,    3.5056342773e+03,    3.7257250977e+03,
