acc                                                         
time,z_velocity @ 7661001,z_velocity @ 7661002,z_velocity @ 7661003,z_velocity @ 7661004,
    2.7559000015e+01,   -6.0551114082e+00,   -6.0039458275e+00,   -8.0154333115e+00,   -8.1980562210e+00,
    2.7562000275e+01,   -5.1779947281e+00,   -5.0870304108e+00,   -7.6661095619e+00,   -7.8889989853e+00,
    2.7563999176e+01,   -4.8723897934e+00,   -4.7612223625e+00,   -7.0144233704e+00,   -7.2370939255e+00,
    2.7566999435e+01,   -4.6838607788e+00,   -4.5645995140e+00,   -5.9319143295e+00,   -6.1123604774e+00,
    2.7569000244e+01,   -4.3409233093e+00,   -4.2401275635e+00,   -5.2666559219e+00,   -5.3924813271e+00,
    2.7572000504e+01,   -3.0462441444e+00,   -3.0097029209e+00,   -4.1820816994e+00,   -4.1967906952e+00,
    2.7573999405e+01,   -1.7883749008e+00,   -1.8069630861e+00,   -3.2022671700e+00,   -3.1352961063e+00,
    2.7576999664e+01,    3.1262746453e-01,    2.1765780449e-01,   -1.3204048872e+00,   -1.1445167065e+00,
    2.7579000473e+01,    1.8212945461e+00,    1.6894968748e+00,   -7.3453105986e-02,    1.4993046224e-01,
    2.7582000732e+01,    4.4763503075e+00,    4.3176593781e+00,    1.0760573149e+00,    1.3100645542e+00,
    2.7583999634e+01,    6.4507188797e+00,    6.2967524529e+00,    1.0821801424e+00,    1.2765858173e+00,
    2.7586999893e+01,    9.1993246078e+00,    9.0930690765e+00,    6.9804869592e-02,    1.4146147668e-01,
    2.7589000702e+01,    1.0636763573e+01,    1.0587902069e+01,   -9.2617553473e-01,   -9.6491450071e-01,
    2.7591999054e+01,    1.1896703720e+01,    1.1960775375e+01,   -2.0233473778e+00,   -2.2358374596e+00,
    2.7593999863e+01,    1.1850755692e+01,    1.1999596596e+01,   -2.0052800179e+00,   -2.3159823418e+00,
    2.7597000122e+01,    1.0722769737e+01,    1.0982192039e+01,   -7.0180714130e-01,   -1.1001558304e+00,
    2.7599000931e+01,    9.8833913803e+00,    1.0181962967e+01,    7.2264677286e-01,    3.1687057018e-01,
    2.7601999283e+01,    9.1788206100e+00,    9.4651794434e+00,    2.9971878529e+00,    2.6548905373e+00,
    2.7604000092e+01,    9.1360387802e+00,    9.3719663620e+00,    4.2625799179e+00,    3.9996809959e+00,
    2.7607000351e+01,    9.7908115387e+00,    9.9081544876e+00,    5.4954605103e+00,    5.3771228790e+00,
    2.7608999252e+01,    1.0380848885e+01,    1.0412255287e+01,    5.9541258812e+00,    5.9308624268e+00,
    2.7611999512e+01,    1.0363060951e+01,    1.0299830437e+01,    6.4731583595e+00,    6.5641622543e+00,
    2.7614000320e+01,    9.4618196487e+00,    9.3728837967e+00,    6.7818021774e+00,    6.9182486534e+00,
    2.7617000580e+01,    7.2153100967e+00,    7.1398563385e+00,    6.9889001846e+00,    7.1379623413e+00,
    2.7618999481e+01,    5.4596624374e+00,    5.4183363914e+00,    6.7776193619e+00,    6.8986105919e+00,
    2.7621999741e+01,    2.9626898766e+00,    2.9892187119e+00,    5.7503867149e+00,    5.7855300903e+00,
    2.7624000549e+01,    1.7591859102e+00,    1.8254991770e+00,    4.6088676453e+00,    4.5717587471e+00,
    2.7627000809e+01,    8.3482724428e-01,    9.2864322662e-01,    2.5643572807e+00,    2.4325621128e+00,
    2.7628999710e+01,    5.1808118820e-01,    6.0310941935e-01,    1.3315564394e+00,    1.1681141853e+00,
    2.7631999969e+01,   -1.3404831290e-01,   -1.0039891303e-01,    1.8258194625e-01,    4.3224278837e-02,
    2.7634000778e+01,   -1.1068724394e+00,   -1.1236693859e+00,    4.7008499503e-02,   -2.6622612029e-02,
    2.7636999130e+01,   -3.6784179211e+00,   -3.7743766308e+00,    6.1803925037e-01,    6.9500696659e-01,
    2.7638999939e+01,   -5.9636101723e+00,   -6.1036128998e+00,    1.1548992395e+00,    1.3414831161e+00,
    2.7642000198e+01,   -9.4257078171e+00,   -9.6101627350e+00,    1.4943633080e+00,    1.8138179779e+00,
    2.7643999100e+01,   -1.0936071396e+01,   -1.1139741898e+01,    1.0606354475e+00,    1.4267106056e+00,
    2.7646999359e+01,   -1.1288453102e+01,   -1.1506428719e+01,   -7.3945885897e-01,   -3.8529375196e-01,
    2.7649000168e+01,   -1.0501514435e+01,   -1.0714155197e+01,   -2.4629163742e+00,   -2.1681578159e+00,
    2.7652000427e+01,   -8.5855903625e+00,   -8.7656745911e+00,   -5.0782518387e+00,   -4.9195275307e+00,
    2.7653999329e+01,   -7.2548770905e+00,   -7.4019775391e+00,   -6.3570494652e+00,   -6.2933802605e+00,
    2.7656999588e+01,   -6.0785870552e+00,   -6.1638607979e+00,   -6.9544162750e+00,   -7.0004358292e+00,
    2.7659000397e+01,   -6.3499059677e+00,   -6.3840422630e+00,   -6.3407773972e+00,   -6.4266867638e+00,
    2.7662000656e+01,   -8.1246185303e+00,   -8.0791893005e+00,   -4.2792167664e+00,   -4.3727889061e+00,
    2.7663999557e+01,   -9.5064306259e+00,   -9.4216632843e+00,   -2.6199693680e+00,   -2.6893908978e+00,
    2.7666999817e+01,   -1.0731114388e+01,   -1.0627053261e+01,   -5.5365973711e-01,   -5.6168121099e-01,
    2.7669000626e+01,   -1.0522534370e+01,   -1.0434291840e+01,    1.5903148055e-01,    1.9366735220e-01,
    2.7672000885e+01,   -8.3436851501e+00,   -8.3136816025e+00,    1.9651381299e-02,    9.9594704807e-02,
    2.7673999786e+01,   -5.7754673958e+00,   -5.7986221313e+00,   -7.1912580729e-01,   -6.2525516748e-01,
    2.7677000046e+01,   -1.1429961920e+00,   -1.2435134649e+00,   -2.1188695431e+00,   -2.0243453979e+00,
    2.7679000854e+01,    1.5855128765e+00,    1.4548405409e+00,   -2.7389976978e+00,   -2.6540827751e+00,
    2.7681999207e+01,    4.0025358200e+00,    3.8814437389e+00,   -2.5811219215e+00,   -2.5205867290e+00,
    2.7684000015e+01,    4.2974638939e+00,    4.2184653282e+00,   -1.6993076801e+00,   -1.6578700542e+00,
    2.7687000275e+01,    2.9529941082e+00,    2.9723796844e+00,    4.2486345768e-01,    4.3922540545e-01,
    2.7688999176e+01,    1.2794711590e+00,    1.3715568781e+00,    1.9707624912e+00,    1.9683718681e+00,
    2.7691999435e+01,   -1.0288324356e+00,   -8.5445743799e-01,    3.6465923786e+00,    3.6196043491e+00,
    2.7694000244e+01,   -1.6124572754e+00,   -1.4211529493e+00,    3.9607093334e+00,    3.9191401005e+00,
    2.7697000504e+01,   -6.1930853128e-01,   -4.7021472454e-01,    3.0876810551e+00,    3.0341169834e+00,
    2.7698999405e+01,    9.9459224939e-01,    1.0789930820e+00,    1.8173459768e+00,    1.7670762539e+00,
    2.7701999664e+01,    3.7627406120e+00,    3.7295451164e+00,   -4.8279589415e-01,   -5.0938290358e-01,
    2.7704000473e+01,    4.9735889435e+00,    4.8747048378e+00,   -1.8705143929e+00,   -1.8718085289e+00,
    2.7707000732e+01,    5.0348916054e+00,    4.8867869377e+00,   -3.3052206039e+00,   -3.2646508217e+00,
    2.7708999634e+01,    3.9157810211e+00,    3.7744588852e+00,   -3.7683601379e+00,   -3.7067286968e+00,
    2.7711999893e+01,    1.2064685822e+00,    1.1265196800e+00,   -3.8776783943e+00,   -3.8106968403e+00,
    2.7714000702e+01,   -5.1213788986e-01,   -5.3286010027e-01,   -3.7777409554e+00,   -3.7308838367e+00,
    2.7716999054e+01,   -1.8418524265e+00,   -1.7775858641e+00,   -3.7738125324e+00,   -3.7919387817e+00,
    2.7718999863e+01,   -1.7421339750e+00,   -1.6376729012e+00,   -3.9804193974e+00,   -4.0549669266e+00,
    2.7722000122e+01,   -4.9768999219e-01,   -3.7056243420e-01,   -4.5260400772e+00,   -4.6777029037e+00,
    2.7724000931e+01,    6.9608741999e-01,    8.1177538633e-01,   -4.8851361275e+00,   -5.0675487518e+00,
    2.7726999283e+01,    2.2896664143e+00,    2.3605282307e+00,   -5.1105322838e+00,   -5.2952318192e+00,
    2.7729000092e+01,    2.7277505398e+00,    2.7657368183e+00,   -4.9202985764e+00,   -5.0808343887e+00,
    2.7732000351e+01,    2.0495047569e+00,    2.0567393303e+00,   -4.0594229698e+00,   -4.1626710892e+00,
    2.7733999252e+01,    9.2082339525e-01,    9.2419236898e-01,   -3.1845259666e+00,   -3.2478587627e+00,
    2.7736999512e+01,   -1.0092145205e+00,   -9.9146342278e-01,   -1.7023023367e+00,   -1.7229194641e+00,
    2.7739000320e+01,   -1.8613920212e+00,   -1.8278402090e+00,   -8.5029286146e-01,   -8.6418277025e-01,
    2.7742000580e+01,   -1.9273411036e+00,   -1.8687962294e+00,   -1.5943267941e-01,   -2.0670956373e-01,
    2.7743999481e+01,   -1.3283636570e+00,   -1.2517766953e+00,   -1.4108170569e-01,   -2.3769751191e-01,
    2.7746999741e+01,    1.5216389298e-01,    2.5414842367e-01,   -5.0068801641e-01,   -6.9158887863e-01,
    2.7749000549e+01,    1.0807952881e+00,    1.1987595558e+00,   -6.5944564342e-01,   -9.0939044952e-01,
    2.7752000809e+01,    1.3025592566e+00,    1.4484150410e+00,   -2.1238231659e-01,   -5.1621139050e-01,
    2.7753999710e+01,    3.8232696056e-01,    5.4733562469e-01,    6.4219307899e-01,    3.3700484037e-01,
    2.7756999969e+01,   -1.8541256189e+00,   -1.6772547960e+00,    2.3771641254e+00,    2.1226806641e+00,
    2.7759000778e+01,   -3.4012887478e+00,   -3.2328174114e+00,    3.4632136822e+00,    3.2662899494e+00,
    2.7761999130e+01,   -5.2819757462e+00,   -5.1459155083e+00,    4.4279136658e+00,    4.3244543076e+00,
    2.7763999939e+01,   -5.9739732742e+00,   -5.8695216179e+00,    4.4351840019e+00,    4.3850126266e+00,
    2.7767000198e+01,   -5.8888049126e+00,   -5.8432655334e+00,    3.5125463009e+00,    3.5190365314e+00,
    2.7768999100e+01,   -5.3633208275e+00,   -5.3576092720e+00,    2.5180406570e+00,    2.5484120846e+00,
    2.7771999359e+01,   -4.6308164597e+00,   -4.6727313995e+00,    1.0428028107e+00,    1.0989413261e+00,
    2.7774000168e+01,   -4.1674537659e+00,   -4.2356219292e+00,    2.8265282512e-01,    3.5714536905e-01,
    2.7777000427e+01,   -3.3861758709e+00,   -3.4862563610e+00,   -4.7728770971e-01,   -3.7245965004e-01,
    2.7778999329e+01,   -3.0043849945e+00,   -3.1119699478e+00,   -8.0333060026e-01,   -6.8449324369e-01,
    2.7781999588e+01,   -3.0603184700e+00,   -3.1485266685e+00,   -1.0602289438e+00,   -9.3627184629e-01,
    2.7784000397e+01,   -3.3073275089e+00,   -3.3707947731e+00,   -1.1065288782e+00,   -9.8559010029e-01,
    2.7787000656e+01,   -3.3194956779e+00,   -3.3479120731e+00,   -1.0714706182e+00,   -9.5848882198e-01,
    2.7788999557e+01,   -2.7820930481e+00,   -2.7952406406e+00,   -1.0047059059e+00,   -8.9914464951e-01,
    2.7791999817e+01,   -1.3369331360e+00,   -1.3340368271e+00,   -8.1293714046e-01,   -7.2552210093e-01,
    2.7794000626e+01,   -3.2016536593e-01,   -3.0649527907e-01,   -5.9725946188e-01,   -5.2436947823e-01,
    2.7797000885e+01,    9.9958771467e-01,    1.0256106853e+00,   -1.7006725073e-01,   -1.1152490228e-01,
    2.7798999786e+01,    1.5676641464e+00,    1.5990749598e+00,    1.7516782880e-01,    2.3281365633e-01,
    2.7802000046e+01,    1.8280090094e+00,    1.8641608953e+00,    7.1164351702e-01,    7.7976047993e-01,
    2.7804000854e+01,    1.8424307108e+00,    1.8739552498e+00,    9.4736242294e-01,    1.0294277668e+00,
    2.7806999207e+01,    2.4005782604e+00,    2.4025399685e+00,    8.1244105101e-01,    9.1821503639e-01,
    2.7809000015e+01,    3.0055568218e+00,    2.9868438244e+00,    4.3764087558e-01,    5.4612916708e-01,
    2.7812000275e+01,    3.4188897610e+00,    3.4043688774e+00,   -6.4643353224e-02,    6.5752007067e-03,
    2.7813999176e+01,    3.1050209999e+00,    3.1203906536e+00,   -1.6799734533e-01,   -1.4495225251e-01,
    2.7816999435e+01,    1.6269227266e+00,    1.7081788778e+00,   -1.9017949700e-01,   -2.4878172576e-01,
    2.7819000244e+01,    1.9300167263e-01,    3.1569990516e-01,   -4.4801312685e-01,   -5.5525672436e-01,
    2.7822000504e+01,   -1.6137042046e+00,   -1.4625494480e+00,   -1.6350055933e+00,   -1.7947015762e+00,
    2.7823999405e+01,   -2.1859109402e+00,   -2.0458090305e+00,   -2.8818473816e+00,   -3.0592389107e+00,
    2.7826999664e+01,   -1.8747018576e+00,   -1.7924442291e+00,   -4.6872196198e+00,   -4.8601007462e+00,
    2.7829000473e+01,   -6.7448455095e-01,   -6.5585649014e-01,   -5.2937498093e+00,   -5.4391140938e+00,
    2.7832000732e+01,    2.2236218452e+00,    2.1246333122e+00,   -4.7547664642e+00,   -4.8191785812e+00,
    2.7833999634e+01,    3.9503684044e+00,    3.7779059410e+00,   -3.4338970184e+00,   -3.4211204052e+00,
    2.7836999893e+01,    4.6564698219e+00,    4.4161810875e+00,   -6.0007935762e-01,   -4.5811441541e-01,
    2.7839000702e+01,    3.6816749573e+00,    3.4342415333e+00,    1.1406894922e+00,    1.3545310497e+00,
    2.7841999054e+01,    1.0139770508e+00,    8.0457121134e-01,    2.3913178444e+00,    2.6541020870e+00,
    2.7843999863e+01,   -5.5345624685e-01,   -7.2293943167e-01,    2.0546100140e+00,    2.3019351959e+00,
    2.7847000122e+01,   -1.3609544039e+00,   -1.4795448780e+00,    3.8036504388e-01,    5.4782581329e-01,
    2.7849000931e+01,   -5.2883267403e-01,   -6.3424056768e-01,   -7.3733371496e-01,   -6.3734263182e-01,
    2.7851999283e+01,    2.6695415974e+00,    2.5412480831e+00,   -1.2579802275e+00,   -1.2376102209e+00,
    2.7854000092e+01,    5.5191073418e+00,    5.3521518707e+00,   -5.1175945997e-01,   -5.1124614477e-01,
    2.7857000351e+01,    9.1548013687e+00,    8.9263315201e+00,    1.9814237356e+00,    2.0075526237e+00,
    2.7858999252e+01,    1.0374382973e+01,    1.0123084068e+01,    3.9195079803e+00,    3.9853837490e+00,
    2.7861999512e+01,    1.0148423195e+01,    9.9081277847e+00,    6.1104302406e+00,    6.2355241776e+00,
    2.7864000320e+01,    8.9601755142e+00,    8.7573909760e+00,    6.7342815399e+00,    6.8812189102e+00,
    2.7867000580e+01,    6.6881127357e+00,    6.5714201927e+00,    6.4691214561e+00,    6.6066608429e+00,
    2.7868999481e+01,    5.3557672501e+00,    5.3048048019e+00,    5.8936376572e+00,    5.9982733727e+00,
    2.7871999741e+01,    4.2491793633e+00,    4.2865781784e+00,    5.2536029816e+00,    5.2866854668e+00,
    2.7874000549e+01,    4.4121456146e+00,    4.4869270325e+00,    5.2604951859e+00,    5.2458972931e+00,
    2.7877000809e+01,    5.9016551971e+00,    5.9910497665e+00,    5.8260645866e+00,    5.7574663162e+00,
    2.7878999710e+01,    7.1367416382e+00,    7.2174444199e+00,    6.3143815994e+00,    6.2242341042e+00,
    2.7881999969e+01,    8.2879095078e+00,    8.3482751846e+00,    6.7023758888e+00,    6.6019663811e+00,
    2.7884000778e+01,    8.3462266922e+00,    8.3920764923e+00,    6.4906888008e+00,    6.4000496864e+00,
    2.7886999130e+01,    7.4953565598e+00,    7.5182704926e+00,    5.3911962509e+00,    5.3399581909e+00,
    2.7888999939e+01,    6.4041152000e+00,    6.4179792404e+00,    4.3129501343e+00,    4.2946863174e+00,
    2.7892000198e+01,    4.1850366592e+00,    4.2108850479e+00,    2.7648448944e+00,    2.7825973034e+00,
    2.7893999100e+01,    2.7410709858e+00,    2.7901163101e+00,    2.1581232548e+00,    2.1846444607e+00,
    2.7896999359e+01,    1.0708512068e+00,    1.1681244373e+00,    2.2819414139e+00,    2.2991220951e+00,
    2.7899000168e+01,    4.6896174550e-01,    5.9698289633e-01,    3.0277690887e+00,    3.0301060677e+00,
    2.7902000427e+01,    4.1496339440e-01,    5.6407964230e-01,    4.6548213959e+00,    4.6425981522e+00,
    2.7903999329e+01,    8.0782079697e-01,    9.4445252419e-01,    5.5732517242e+00,    5.5672340393e+00,
    2.7906999588e+01,    1.5159834623e+00,    1.5952827930e+00,    5.8470211029e+00,    5.8780422211e+00,
    2.7909000397e+01,    1.8487222195e+00,    1.8735316992e+00,    4.9866881371e+00,    5.0529952049e+00,
    2.7912000656e+01,    1.7359606028e+00,    1.6863430738e+00,    2.3707377911e+00,    2.4817290306e+00,
    2.7913999557e+01,    1.2514780760e+00,    1.1730898619e+00,    3.0563160777e-01,    4.2930445075e-01,
    2.7916999817e+01,    1.7015291750e-01,    8.9632838964e-02,   -1.9910621643e+00,   -1.8754878044e+00,
    2.7919000626e+01,   -7.2128260136e-01,   -7.7786141634e-01,   -2.3070437908e+00,   -2.2066268921e+00,
    2.7922000885e+01,   -2.2059650421e+00,   -2.2028505802e+00,   -6.1850452423e-01,   -5.4003715515e-01,
    2.7923999786e+01,   -2.9878451824e+00,   -2.9463446140e+00,    1.5067851543e+00,    1.5779051781e+00,
    2.7927000046e+01,   -3.1698794365e+00,   -3.1028993130e+00,    4.6979217529e+00,    4.7700572014e+00,
    2.7929000854e+01,   -2.5609157085e+00,   -2.5031433105e+00,    5.9297966957e+00,    6.0035314560e+00,
    2.7931999207e+01,   -9.4441699982e-01,   -9.2798477411e-01,    5.6532630920e+00,    5.7175846100e+00,
    2.7934000015e+01,    3.4450468421e-01,    3.2480406761e-01,    4.1249709129e+00,    4.1728434563e+00,
    2.7937000275e+01,    2.2194309235e+00,    2.1456577778e+00,    8.2420027256e-01,    8.4378129244e-01,
    2.7938999176e+01,    3.0696146488e+00,    2.9685835838e+00,   -1.1344345808e+00,   -1.1248029470e+00,
    2.7941999435e+01,    3.1578440666e+00,    3.0432946682e+00,   -2.4454424381e+00,   -2.4263167381e+00,
    2.7944000244e+01,    2.3365826607e+00,    2.2348203659e+00,   -1.9826580286e+00,   -1.9433531761e+00,
    2.7947000504e+01,    6.3598042727e-01,    5.7212609053e-01,    1.1362098157e-01,    1.8723148108e-01,
    2.7948999405e+01,   -1.0777724534e-01,   -1.4765404165e-01,    1.7343791723e+00,    1.8218998909e+00,
    2.7951999664e+01,   -2.3347160220e-01,   -2.5180578232e-01,    3.4272618294e+00,    3.5100686550e+00,
    2.7954000473e+01,    2.4933074415e-01,    2.3446992040e-01,    3.6934309006e+00,    3.7545816898e+00,
    2.7957000732e+01,    1.5150009394e+00,    1.4889585972e+00,    2.7158005238e+00,    2.7268638611e+00,
    2.7958999634e+01,    2.4542529583e+00,    2.4108004570e+00,    1.3770006895e+00,    1.3548824787e+00,
    2.7961999893e+01,    3.4060029984e+00,    3.3302185535e+00,   -9.9273526669e-01,   -1.0461027622e+00,
    2.7964000702e+01,    3.5706880093e+00,    3.4758226871e+00,   -2.4134480953e+00,   -2.4717261791e+00,
    2.7966999054e+01,    3.0171720982e+00,    2.9095518589e+00,   -3.8034038544e+00,   -3.8504161835e+00,
    2.7968999863e+01,    2.0940148830e+00,    1.9926630259e+00,   -4.1209039688e+00,   -4.1529712677e+00,
    2.7972000122e+01,    2.4366970360e-01,    1.6619788110e-01,   -3.8287265301e+00,   -3.8327314854e+00,
    2.7974000931e+01,   -9.9651360512e-01,   -1.0581309795e+00,   -3.3187894821e+00,   -3.3008711338e+00,
    2.7976999283e+01,   -2.2016108036e+00,   -2.2562546730e+00,   -2.5282537937e+00,   -2.4764640331e+00,
    2.7979000092e+01,   -2.3546879292e+00,   -2.4190847874e+00,   -2.2031934261e+00,   -2.1326055527e+00,
    2.7982000351e+01,   -1.9686944485e+00,   -2.0570678711e+00,   -2.1320643425e+00,   -2.0468482971e+00,
    2.7983999252e+01,   -1.5964702368e+00,   -1.6969083548e+00,   -2.3138298988e+00,   -2.2314367294e+00,
    2.7986999512e+01,   -1.0463179350e+00,   -1.1498876810e+00,   -2.7841432095e+00,   -2.7252333164e+00,
    2.7989000320e+01,   -8.2827395201e-01,   -9.2102658749e-01,   -3.1384057999e+00,   -3.1048369408e+00,
    2.7992000580e+01,   -1.1012874842e+00,   -1.1547228098e+00,   -3.6418974400e+00,   -3.6546015739e+00,
    2.7993999481e+01,   -1.6269255877e+00,   -1.6426752806e+00,   -3.9884364605e+00,   -4.0346760750e+00,
    2.7996999741e+01,   -2.4219455719e+00,   -2.3785676956e+00,   -4.5250363350e+00,   -4.6208014488e+00,
    2.7999000549e+01,   -2.8511509895e+00,   -2.7717444897e+00,   -4.7635560036e+00,   -4.8881659508e+00,
    2.8002000809e+01,   -3.5590813160e+00,   -3.4346756935e+00,   -4.6092300415e+00,   -4.7607665062e+00,
    2.8003999710e+01,   -4.1117238998e+00,   -3.9677982330e+00,   -4.0311470032e+00,   -4.1831569672e+00,
    2.8006999969e+01,   -4.9483709335e+00,   -4.7968688011e+00,   -2.4968619347e+00,   -2.6202383041e+00,
    2.8009000778e+01,   -5.4769563675e+00,   -5.3339357376e+00,   -1.2392631769e+00,   -1.3287945986e+00,
    2.8011999130e+01,   -6.2927861214e+00,   -6.1752691269e+00,    4.4090414047e-01,    4.0961959958e-01,
    2.8013999939e+01,   -6.7239122391e+00,   -6.6287035942e+00,    1.0200132132e+00,    1.0215953588e+00,
    2.8017000198e+01,   -6.7401690483e+00,   -6.6804757118e+00,    5.8163720369e-01,    6.0296994448e-01,
    2.8018999100e+01,   -6.1092963219e+00,   -6.0683450699e+00,   -5.9523403645e-01,   -5.9071385860e-01,
    2.8021999359e+01,   -4.5884847641e+00,   -4.5488171577e+00,   -3.1135752201e+00,   -3.1833989620e+00,
    2.8024000168e+01,   -3.8439555168e+00,   -3.7769424915e+00,   -4.7394418716e+00,   -4.8815946579e+00,
    2.8027000427e+01,   -3.8548796177e+00,   -3.7100155354e+00,   -6.2690434456e+00,   -6.5199923515e+00,
    2.8028999329e+01,   -4.6680841446e+00,   -4.4618163109e+00,   -6.3969202042e+00,   -6.6982588768e+00,
    2.8031999588e+01,   -6.8363699913e+00,   -6.5536231995e+00,   -5.2480711937e+00,   -5.5653991699e+00,
    2.8034000397e+01,   -8.6468667984e+00,   -8.3372020721e+00,   -3.8411264420e+00,   -4.1255087852e+00,
    2.8037000656e+01,   -1.1046513557e+01,   -1.0750400543e+01,   -1.5229543447e+00,   -1.7044638395e+00,
    2.8038999557e+01,   -1.1682291985e+01,   -1.1438921928e+01,   -3.6971673369e-01,   -4.6139860153e-01,
    2.8041999817e+01,   -1.0398152351e+01,   -1.0294955254e+01,    3.5077411681e-02,    8.1179894507e-02,
    2.8044000626e+01,   -8.2435312271e+00,   -8.2559986115e+00,   -7.6092392206e-01,   -6.3794803619e-01,
    2.8047000885e+01,   -4.1186695099e+00,   -4.2871794701e+00,   -3.2315099239e+00,   -3.0431373119e+00,
    2.8048999786e+01,   -1.5385386944e+00,   -1.7682651281e+00,   -5.2070927620e+00,   -5.0196261406e+00,
    2.8052000046e+01,    1.1008819342e+00,    8.7546771765e-01,   -7.5825595856e+00,   -7.4645881653e+00,
    2.8054000854e+01,    1.6736632586e+00,    1.5167896748e+00,   -8.2188310623e+00,   -8.1810312271e+00,
    2.8056999207e+01,    8.5842448473e-01,    8.7003839016e-01,   -7.3450417519e+00,   -7.4422259331e+00,
    2.8059000015e+01,   -2.6252773404e-01,   -1.3029426336e-01,   -5.7200708389e+00,   -5.8928318024e+00,
    2.8062000275e+01,   -1.7187011242e+00,   -1.4511162043e+00,   -2.5506992340e+00,   -2.7873139381e+00,
    2.8063999176e+01,   -2.1292524338e+00,   -1.8214421272e+00,   -4.9899789691e-01,   -7.4067753553e-01,
    2.8066999435e+01,   -1.5119223595e+00,   -1.2291880846e+00,    1.7861987352e+00,    1.5877903700e+00,
    2.8069000244e+01,   -2.3158822954e-01,   -1.6128787771e-02,    2.5882904530e+00,    2.4443614483e+00,
    2.8072000504e+01,    2.6287019253e+00,    2.6959302425e+00,    2.7640089989e+00,    2.7227716446e+00,
    2.8073999405e+01,    4.8369235992e+00,    4.7951312065e+00,    2.3642206192e+00,    2.3942363262e+00,
    2.8076999664e+01,    7.8547964096e+00,    7.6784710884e+00,    1.3971108198e+00,    1.5120692253e+00,
    2.8079000473e+01,    9.1703786850e+00,    8.9506101608e+00,    7.5423139334e-01,    8.9275097847e-01,
    2.8082000732e+01,    9.5903787613e+00,    9.4013719559e+00,    1.7067855597e-01,    2.7368170023e-01,
    2.8083999634e+01,    8.9648551941e+00,    8.8541269302e+00,    1.4168359339e-01,    1.7540499568e-01,
    2.8086999893e+01,    7.2396659851e+00,    7.2936840057e+00,    6.6699761152e-01,    5.5621039867e-01,
    2.8089000702e+01,    5.9438409805e+00,    6.1079940796e+00,    1.3738436699e+00,    1.1657427549e+00,
    2.8091999054e+01,    4.3849616051e+00,    4.6611394882e+00,    2.7621271610e+00,    2.4545989037e+00,
    2.8093999863e+01,    3.6573204994e+00,    3.9551784992e+00,    3.7253296375e+00,    3.4016473293e+00,
    2.8097000122e+01,    2.8339297771e+00,    3.0814414024e+00,    4.8554706573e+00,    4.5914983749e+00,
    2.8099000931e+01,    2.4853427410e+00,    2.6501390934e+00,    5.1742849350e+00,    4.9997005463e+00,
    2.8101999283e+01,    2.3758969307e+00,    2.3652017117e+00,    4.7770605087e+00,    4.7860140800e+00,
    2.8104000092e+01,    2.4217553139e+00,    2.2846448421e+00,    3.9659340382e+00,    4.1063222885e+00,
    2.8107000351e+01,    2.3232340813e+00,    2.0320653915e+00,    2.2638940811e+00,    2.5664286613e+00,
    2.8108999252e+01,    2.2852985859e+00,    1.9323520660e+00,    9.9307739735e-01,    1.3575460911e+00,
    2.8111999512e+01,    2.2961099148e+00,    1.9276907444e+00,   -7.7354246378e-01,   -4.0549439192e-01,
    2.8114000320e+01,    2.1443116665e+00,    1.8194079399e+00,   -1.6173835993e+00,   -1.3054139614e+00,
    2.8117000580e+01,    1.5152367353e+00,    1.3175318241e+00,   -2.0504405499e+00,   -1.8841840029e+00,
    2.8118999481e+01,    7.4162673950e-01,    6.4985692501e-01,   -1.6730012894e+00,   -1.6185986996e+00,
    2.8121999741e+01,   -1.0512872934e+00,   -9.9295955896e-01,   -1.8679082394e-01,   -2.7211111784e-01,
    2.8124000549e+01,   -2.4816756248e+00,   -2.3547549248e+00,    1.2128664255e+00,    1.0789688826e+00,
    2.8127000809e+01,   -4.2704405785e+00,   -4.1250095367e+00,    3.2694790363e+00,    3.1555263996e+00,
    2.8128999710e+01,   -4.8440694809e+00,   -4.7503409386e+00,    4.1985778809e+00,    4.1587762833e+00,
    2.8131999969e+01,   -4.6755108833e+00,   -4.7297301292e+00,    4.5166192055e+00,    4.6444587708e+00,
    2.8134000778e+01,   -3.9696092606e+00,   -4.1396174431e+00,    3.9577870369e+00,    4.2014546394e+00,
    2.8136999130e+01,   -2.6231944561e+00,   -2.9333462715e+00,    2.3320851326e+00,    2.7013306618e+00,
    2.8138999939e+01,   -1.9779019356e+00,   -2.3321001530e+00,    1.1370589733e+00,    1.5386912823e+00,
    2.8142000198e+01,   -1.7698998451e+00,   -2.0999553204e+00,   -1.1807807535e-01,    2.4904176593e-01,
    2.8143999100e+01,   -2.0407621861e+00,   -2.3033778667e+00,   -3.7729567289e-01,   -7.9801484942e-02,
    2.8146999359e+01,   -2.7027413845e+00,   -2.8180415630e+00,    7.0977434516e-02,    2.1903778613e-01,
    2.8149000168e+01,   -3.2033641338e+00,   -3.2097671032e+00,    7.4383687973e-01,    7.8006744385e-01,
    2.8152000427e+01,   -4.0021424294e+00,   -3.8643000126e+00,    1.8204846382e+00,    1.7057626247e+00,
    2.8153999329e+01,   -4.4158411026e+00,   -4.2146420479e+00,    2.2765355110e+00,    2.0915331841e+00,
    2.8156999588e+01,   -4.5260958672e+00,   -4.3039064407e+00,    2.2814266682e+00,    2.0621354580e+00,
