acc                                                         
time,z_acceleration @ 15934119,z_acceleration @ 15935261,z_acceleration @ 15937105,z_acceleration @ 15939050,
    3.1200000644e-01,    1.3901833534e+01,   -2.8643173218e+02,   -3.1860122681e+02,   -6.0735821533e+02,
    3.1400001049e-01,    2.2020817566e+02,   -7.3201004028e+01,   -3.9550384521e+02,   -6.7883886719e+02,
    3.1700000167e-01,    5.0279260254e+02,    3.0369790649e+02,   -3.8667102051e+02,   -5.7470367432e+02,
    3.1900000572e-01,    8.5072375488e+02,    8.0605993652e+02,   -4.5781387329e+02,   -4.7914660645e+02,
    3.2199999690e-01,    1.1568428955e+03,    1.2934675293e+03,   -6.7387548828e+02,   -4.9013864136e+02,
    3.2400000095e-01,    1.3300766602e+03,    1.6262161865e+03,   -8.6856262207e+02,   -5.0267089844e+02,
    3.2699999213e-01,    1.2095692139e+03,    1.5929385986e+03,   -9.0496173096e+02,   -4.4462551880e+02,
    3.2899999619e-01,    7.3050982666e+02,    1.1112236328e+03,   -8.1299639893e+02,   -3.6805267334e+02,
    3.3199998736e-01,   -7.4911956787e+01,    1.9868486023e+02,   -6.2082208252e+02,   -3.1619421387e+02,
    3.3399999142e-01,   -9.7905029297e+02,   -8.8403411865e+02,   -2.9508529663e+02,   -2.1650975037e+02,
    3.3700001240e-01,   -1.6848297119e+03,   -1.8026997070e+03,    1.0968554688e+02,   -7.3110847473e+01,
    3.3899998665e-01,   -2.0452009277e+03,   -2.3576821289e+03,    3.8371447754e+02,   -2.6298166275e+01,
    3.4200000763e-01,   -1.9020814209e+03,   -2.3374018555e+03,    3.8400576782e+02,   -1.5102902222e+02,
    3.4400001168e-01,   -1.2957657471e+03,   -1.7613250732e+03,    2.1412832642e+02,   -3.2637811279e+02,
    3.4700000286e-01,   -3.3880581665e+02,   -7.2243450928e+02,   -2.2332172394e+01,   -4.3569076538e+02,
    3.4900000691e-01,    7.1356286621e+02,    4.9331369019e+02,   -2.0822978210e+02,   -4.0709402466e+02,
    3.5199999809e-01,    1.5235957031e+03,    1.5161729736e+03,   -3.2147067261e+02,   -2.6439593506e+02,
    3.5400000215e-01,    1.8836451416e+03,    2.0858229980e+03,   -4.3727059937e+02,   -1.4229100037e+02,
    3.5699999332e-01,    1.6417125244e+03,    1.9972739258e+03,   -4.7456201172e+02,   -2.4408918381e+01,
    3.5899999738e-01,    9.8976904297e+02,    1.4156320801e+03,   -2.3908351135e+02,    2.5312760925e+02,
    3.6199998856e-01,    9.4701744080e+01,    4.8061193848e+02,    2.6995608521e+02,    6.6810638428e+02,
    3.6399999261e-01,   -8.6927606201e+02,   -6.1137054443e+02,    6.8304113770e+02,    8.9602612305e+02,
    3.6700001359e-01,   -1.6409368896e+03,   -1.5783012695e+03,    8.3335748291e+02,    8.0828485107e+02,
    3.6899998784e-01,   -2.0280664062e+03,   -2.1781791992e+03,    8.8291424561e+02,    6.1906268311e+02,
    3.7200000882e-01,   -1.8696859131e+03,   -2.1995844727e+03,    9.0846179199e+02,    4.6056234741e+02,
    3.7400001287e-01,   -1.3368356934e+03,   -1.7773769531e+03,    7.8966186523e+02,    2.4964953613e+02,
    3.7700000405e-01,   -5.8000274658e+02,   -1.0246246338e+03,    4.1224963379e+02,   -8.8959205627e+01,
    3.7900000811e-01,    2.1313664246e+02,   -1.3856303406e+02,   -1.1557606506e+02,   -4.6825640869e+02,
    3.8199999928e-01,    8.8636206055e+02,    7.1501489258e+02,   -5.3495050049e+02,   -6.5611322021e+02,
    3.8400000334e-01,    1.3274556885e+03,    1.3748479004e+03,   -7.4033941650e+02,   -6.0701196289e+02,
    3.8699999452e-01,    1.3655374756e+03,    1.6200443115e+03,   -7.8072192383e+02,   -4.2646176147e+02,
    3.8899999857e-01,    1.0850466309e+03,    1.4906529541e+03,   -6.5155725098e+02,   -1.5375483704e+02,
    3.9199998975e-01,    5.9303326416e+02,    1.0497316895e+03,   -2.8774899292e+02,    2.3089054871e+02,
    3.9399999380e-01,    5.0338966370e+01,    4.5736361694e+02,    2.1597335815e+02,    6.4163336182e+02,
    3.9700001478e-01,   -4.1391604614e+02,   -1.5557171631e+02,    6.6409814453e+02,    8.9747686768e+02,
    3.9899998903e-01,   -6.9915399170e+02,   -6.3993945312e+02,    9.2812719727e+02,    9.2970434570e+02,
    4.0200001001e-01,   -6.4785198975e+02,   -7.8949145508e+02,    1.0103750610e+03,    7.9700427246e+02,
    4.0400001407e-01,   -2.7250296021e+02,   -5.7151855469e+02,    1.0698389893e+03,    6.9884448242e+02,
