acc                                                         
time,z_acceleration @ 7661001,z_acceleration @ 7661002,z_acceleration @ 7661003,z_acceleration @ 7661004,
    3.4700000286e-01,   -4.3944940186e+02,   -2.2143919373e+02,   -1.1481318359e+03,   -1.4041948242e+03,
    3.4900000691e-01,   -1.3093128662e+03,   -1.1095865479e+03,    6.1902258301e+02,    4.2768719482e+02,
    3.5199999809e-01,   -1.7707414551e+03,   -1.6324960938e+03,    2.1019001465e+03,    2.0145433350e+03,
    3.5400000215e-01,   -1.9006853027e+03,   -1.8473840332e+03,    3.0306992188e+03,    3.0598535156e+03,
    3.5699999332e-01,   -1.5516275635e+03,   -1.5916552734e+03,    3.1097873535e+03,    3.2421110840e+03,
    3.5899999738e-01,   -5.9180657959e+02,   -7.1880468750e+02,    2.4320317383e+03,    2.6357062988e+03,
    3.6199998856e-01,    8.0295434570e+02,    6.1685467529e+02,    1.1776083984e+03,    1.4015859375e+03,
    3.6399999261e-01,    1.9161895752e+03,    1.7143164062e+03,   -2.0942823792e+02,   -1.3544668198e+01,
    3.6700001359e-01,    2.3216760254e+03,    2.1580634766e+03,   -1.3101324463e+03,   -1.1886896973e+03,
    3.6899998784e-01,    2.2574899902e+03,    2.1657595215e+03,   -1.9625080566e+03,   -1.9393818359e+03,
    3.7200000882e-01,    1.8478630371e+03,    1.8434204102e+03,   -2.0073387451e+03,   -2.0843525391e+03,
    3.7400001287e-01,    1.0851993408e+03,    1.1637407227e+03,   -1.5556926270e+03,   -1.7125577393e+03,
    3.7700000405e-01,   -3.6728382111e+01,    1.0096324921e+02,   -7.0211260986e+02,   -8.9622094727e+02,
    3.7900000811e-01,   -1.2237803955e+03,   -1.0621142578e+03,    2.9426028442e+02,    1.0936805725e+02,
    3.8199999928e-01,   -1.9538271484e+03,   -1.8188615723e+03,    1.1197430420e+03,    9.9460437012e+02,
    3.8400000334e-01,   -2.0821730957e+03,   -2.0130976562e+03,    1.5963033447e+03,    1.5622175293e+03,
    3.8699999452e-01,   -1.6899121094e+03,   -1.7093562012e+03,    1.5689621582e+03,    1.6368397217e+03,
    3.8899999857e-01,   -9.2796197510e+02,   -1.0347425537e+03,    1.1388577881e+03,    1.2951883545e+03,
    3.9199998975e-01,    1.3954589844e+02,   -3.1723955154e+01,    4.0760934448e+02,    6.1542639160e+02,
    3.9399999380e-01,    1.2471964111e+03,    1.0474217529e+03,   -4.0726748657e+02,   -1.9303520203e+02,
