acc                                                         
time,z_acceleration @ 15934119,z_acceleration @ 15935261,z_acceleration @ 15937105,z_acceleration @ 15939050,
    5.0199997425e-01,    6.8313732910e+02,    5.2601348877e+02,   -9.5083427429e+01,   -2.1312551880e+02,
    5.0400000811e-01,   -1.1566622162e+02,   -2.4982209778e+02,   -1.0263645020e+03,   -1.1112473145e+03,
    5.0700002909e-01,   -9.8155419922e+02,   -1.0622041016e+03,   -1.7133731689e+03,   -1.7487547607e+03,
    5.0900000334e-01,   -1.5431031494e+03,   -1.5658325195e+03,   -1.7466679688e+03,   -1.7447611084e+03,
    5.1200002432e-01,   -1.7148435059e+03,   -1.6867344971e+03,   -1.3441588135e+03,   -1.3176879883e+03,
    5.1399999857e-01,   -1.8212752686e+03,   -1.7464482422e+03,   -1.3257043457e+03,   -1.2640922852e+03,
    5.1700001955e-01,   -2.0656457520e+03,   -1.9522042236e+03,   -2.0055870361e+03,   -1.8968953857e+03,
    5.1899999380e-01,   -2.3725229492e+03,   -2.2422202148e+03,   -2.7382988281e+03,   -2.6045898438e+03,
    5.2200001478e-01,   -2.4669809570e+03,   -2.3609006348e+03,   -2.5988957520e+03,   -2.5050229492e+03,
    5.2399998903e-01,   -2.0914824219e+03,   -2.0480634766e+03,   -1.2329039307e+03,   -1.2438603516e+03,
    5.2700001001e-01,   -1.1640157471e+03,   -1.1965893555e+03,    8.6813677979e+02,    7.3578137207e+02,
    5.2899998426e-01,    1.0748058319e+02,    2.2345687866e+01,    2.7308869629e+03,    2.5263051758e+03,
    5.3200000525e-01,    1.4384111328e+03,    1.3477442627e+03,    3.6724025879e+03,    3.4833881836e+03,
    5.3399997950e-01,    2.5091665039e+03,    2.4460122070e+03,    3.8413342285e+03,    3.7221770020e+03,
    5.3700000048e-01,    2.9627285156e+03,    2.9465202637e+03,    3.3688239746e+03,    3.3401950684e+03,
    5.3899997473e-01,    2.6146579590e+03,    2.6581442871e+03,    2.0972631836e+03,    2.1710603027e+03,
    5.4199999571e-01,    1.6521785889e+03,    1.7429998779e+03,    2.9966589355e+02,    4.5820330811e+02,
    5.4400002956e-01,    8.2139276123e+02,    9.0531958008e+02,   -8.3160351562e+02,   -6.6544812012e+02,
    5.4699999094e-01,    7.2994525146e+02,    7.2517706299e+02,   -3.1343161011e+02,   -2.5916793823e+02,
    5.4900002480e-01,    1.2912285156e+03,    1.1575317383e+03,    1.4092196045e+03,    1.2883321533e+03,
    5.5199998617e-01,    1.9771916504e+03,    1.7415853271e+03,    3.2414099121e+03,    2.9721401367e+03,
    5.5400002003e-01,    2.2109792480e+03,    1.9473132324e+03,    4.2226577148e+03,    3.8944086914e+03,
    5.5699998140e-01,    1.6532243652e+03,    1.4573050537e+03,    3.8834846191e+03,    3.6131613770e+03,
    5.5900001526e-01,    4.7413442993e+02,    4.0978781128e+02,    2.4479265137e+03,    2.3182314453e+03,
    5.6199997663e-01,   -9.1790045166e+02,   -8.2749920654e+02,    3.0748510742e+02,    3.6045693970e+02,
    5.6400001049e-01,   -1.9947694092e+03,   -1.7789752197e+03,   -1.7949205322e+03,   -1.5788114014e+03,
    5.6699997187e-01,   -2.3088764648e+03,   -2.0499836426e+03,   -3.0187116699e+03,   -2.7277216797e+03,
    5.6900000572e-01,   -1.8781419678e+03,   -1.6617178955e+03,   -3.1242038574e+03,   -2.8596269531e+03,
    5.7200002670e-01,   -9.2501196289e+02,   -8.1841113281e+02,   -2.2867233887e+03,   -2.1330109863e+03,
    5.7400000095e-01,    5.5333629608e+01,    4.2804946899e+01,   -1.2442059326e+03,   -1.2174392090e+03,
    5.7700002193e-01,    6.5995721436e+02,    5.6861419678e+02,   -5.4771380615e+02,   -6.0754364014e+02,
    5.7899999619e-01,    8.2420764160e+02,    7.1070965576e+02,   -2.8805957031e+02,   -3.7623831177e+02,
    5.8200001717e-01,    6.2193493652e+02,    5.4346325684e+02,   -3.0601406860e+02,   -3.6651943970e+02,
    5.8399999142e-01,    2.6389874268e+02,    2.4782141113e+02,   -3.6993792725e+02,   -3.7774411011e+02,
    5.8700001240e-01,   -1.3185122681e+02,   -8.5463989258e+01,   -4.3515054321e+02,   -3.8997711182e+02,
    5.8899998665e-01,   -4.5604388428e+02,   -3.7468307495e+02,   -4.1415866089e+02,   -3.4338787842e+02,
    5.9200000763e-01,   -5.9804089355e+02,   -5.2672119141e+02,   -2.0530218506e+02,   -1.5448263550e+02,
